Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
75.95940000000002,1516,,,,-0.0234375,0.01171875,-0.57421875,0.27155278481929845,0.1356581463885644,13.958287239074707,4.043232431884466,623,0,56.43659965858593,17.727828340245328,31.41193560117033,0.007652270982373868,0.0024037264330103235,4.056640625,,
75.98142499999999,1515,,,,0.515625,-0.53515625,-1.05078125,0.27167629301594753,0.13748847338204054,13.958856582641602,3.798853403039632,624,0,53.02764983151022,17.741028925443736,33.4561855594468,0.007749746306137748,0.002592769504567819,4.052734375,,
76.00649500000006,1515,,,,-0.32421875,0.591796875,-1.046875,0.27188362256489323,0.13582392876006652,13.958856582641602,4.065829029842076,624,0,56.75432431710638,17.75548654138755,31.284817069059617,0.007649687798949619,0.0023931908342555617,4.052734375,,
76.02808500000002,1514,,,,-0.19921875,0.3984375,-1.23046875,0.27171717730819017,0.1337494088139724,13.96250057220459,3.769247608943639,624,0,52.628121896656346,17.74477455062272,33.71728633118886,0.007537396907039246,0.0025414056970645953,4.04296875,,
76.05014500000001,1513,,,,0.875,-1.017578125,-0.91796875,0.27157553632920745,0.13253180450435884,13.960572242736816,3.81224419149941,624,0,53.22111044238132,17.73555182566241,33.32427992997895,0.007472663146155526,0.0024902111850492394,4.044921875,,
76.072325,1512,,,,-0.69921875,0.171875,-1.51171875,0.27160752529426757,0.13305939570015277,13.961714744567871,4.023983244987187,624,0,56.18170620343168,17.737645680522494,31.571924171001854,0.007501525179650181,0.0023683758413877657,4.05078125,,
76.09428000000003,1512,,,,0.765625,-0.1015625,-0.560546875,0.27174181052192625,0.1341145780917406,13.958856582641602,4.019798838134466,624,0,56.11179547258835,17.74641617250343,31.626890608362164,0.007557276736220116,0.0023901316463355382,4.0546875,,
76.11681000000006,1511,,,,-0.3359375,0.0390625,-1.060546875,0.2716807406795388,0.13328790653654757,13.961714744567871,3.9762793477494096,624,0,55.51567799799365,17.74242808269639,31.959310815473792,0.007512382516941913,0.002400905678236779,4.078125,,
76.13916000000003,1510,,,,-0.486328125,0.23046875,-1.12109375,0.27165200193018,0.13056929967414452,13.96342945098877,3.805548797269521,624,0,53.13851215296812,17.74055129119497,33.38548742224061,0.007359934735452611,0.002457150085389649,4.10546875,,
76.16360999999999,1509,,,,0.5,-0.259765625,-0.70703125,0.2718367510332009,0.13297874481671929,13.964573860168457,3.74194341024941,624,0,52.254645132998526,17.75261655169131,33.97327932570846,0.0074906560635451935,0.0025448215077963268,4.107421875,,
76.18600000000006,1508,,,,-0.173828125,-0.05078125,-0.93359375,0.2718913204441858,0.13308403902564633,13.960000991821289,3.980149952693639,624,0,55.562897287200656,17.75618027160699,31.956901347002407,0.007495082669241328,0.002395196174485726,4.115234375,,
76.20801500000007,1508,,,,-0.236328125,-0.05078125,-1.263671875,0.2719482847509505,0.13092550774264233,13.9605712890625,3.7963427017170766,624,0,52.99911292503338,17.759900392334252,33.50980688574056,0.007371973088269911,0.0024703339455480118,4.1015625,,
76.23095500000008,1507,,,,0.28125,0.63671875,-0.708984375,0.2719174932337804,0.13047408682564668,13.96114444732666,3.956193165059743,624,0,55.23298423892552,17.75788951636242,32.15087824975339,0.007347387013835492,0.0023622494533564404,4.08984375,,
76.25302000000008,1506,,,,-0.9375,0.578125,-1.416015625,0.27189063618824866,0.1316771291701959,13.961000442504883,3.942070362849889,324,0,55.03524608013269,9.23212030771014,16.774923281469377,0.014262934708533495,0.0023925963550425616,4.0859375,,
76.27428500000003,1505,,,,0.412109375,0.18359375,-0.73046875,0.27183846167304365,0.13116746039294272,13.963333129882812,3.800248205323873,172,0,53.06413166717653,4.903106587409955,9.239963857625566,0.026751908826487775,0.002471866706792414,4.109375,,
76.29592499999998,1505,,,,0.44921875,-0.330078125,-0.8515625,0.271844791040462,0.12985800368830772,13.9605712890625,3.79466899618691,145,0,52.97574703966259,4.132407074085667,7.800564041110664,0.03142430098492656,0.0024512727228005655,4.119140625,,
76.32070000000007,1504,,,,-0.84375,0.240234375,-1.03515625,0.27194435027931213,0.12905373515629068,13.958856582641602,3.811407195707021,140,0,53.20288642292252,3.996194714581568,7.51123667015894,0.03229415590921815,0.002425690480971494,4.123046875,,
76.34406,1503,,,,-0.236328125,0.15625,-1.060546875,0.2721361130056884,0.1273656673599819,13.963001251220703,3.805862599178014,139,0,53.14126423429669,3.975135848701489,7.480318554664696,0.03204058231156728,0.002396737623674781,4.123046875,,
76.36621000000002,1503,,,,-0.140625,-0.486328125,-0.94140625,0.2718796880932548,0.1279022197650462,13.964001655578613,3.7670507095295767,139,0,52.6031023445196,3.967316639471206,7.5419822456242205,0.03223897444749809,0.002431457729001635,4.119140625,,
76.38809500000004,1503,,,,-0.037109375,0.044921875,-1.06640625,0.27196008816586575,0.12701618019843688,13.962285995483398,3.774582813497243,243,0,52.70180475568488,6.921665290831686,13.133639963411412,0.018350523300610946,0.002410091661704162,4.1171875,,
76.41029999999999,1502,,,,1.140625,-0.935546875,-0.796875,0.2721400474773268,0.1262264736314842,13.962286949157715,3.781278207727132,339,0,52.79529137088301,9.663916796814885,18.304505091044174,0.013061626697064175,0.0023908661237372966,4.134765625,,
76.43322500000004,1501,,,,-0.162109375,-0.259765625,-1.017578125,0.2724168290038896,0.1257582504471066,13.961714744567871,3.8423728934246877,356,0,53.646114280255375,10.158405203128673,18.935957132066704,0.012379723778726062,0.0023442191878078355,4.15234375,,
76.45495500000007,1501,,,,0,-0.107421875,-0.9296875,0.2724012621813202,0.126943370373115,13.961715698242188,3.757844613977132,359,0,52.46595813851938,10.241381486871974,19.520050429333473,0.012395141274235194,0.002419537827517838,4.1640625,,
76.47975500000001,1500,,,,1.265625,-0.47265625,-0.9453125,0.27230255826239147,0.12690976583835106,13.961714744567871,3.6724793387371877,360,0,51.27410893276786,10.252489684804214,19.99545169716666,0.01237843389654428,0.0024751237706492164,4.162109375,,
76.501055,1499,,,,-0.0625,-0.2109375,-1.109375,0.2722659505697559,0.1254457282738019,13.960500717163086,3.7963427017170766,360,0,52.99884500991809,10.253669794803795,19.346968396924392,0.012234227431175271,0.002366952114717335,4.169921875,,
76.52294,1498,,,,-0.265625,0.677734375,-1.419921875,0.2721982092319815,0.12505591567054017,13.96114444732666,3.7369217215496877,360,0,52.171703942907804,10.251562528121209,19.64966016701243,0.012198717544520407,0.0023970065422319834,4.169921875,,
76.54509500000003,1498,,,,0.07421875,-0.236328125,-0.8046875,0.272241488420004,0.1246829053346604,13.961334228515625,3.7553339126545766,360,0,52.42947189424984,10.253270757433832,19.556311339764516,0.01216030555364616,0.002378107213937718,4.158203125,,
76.56712500000006,1497,,,,-0.984375,0.17578125,-1.130859375,0.27221411818251945,0.12537739905311523,13.9635009765625,3.7128605239827013,360,0,51.8445315524728,10.252253692673321,19.774995328671892,0.012229252495255267,0.0024183341096682197,4.1640625,,
76.58918500000006,1496,,,,0.099609375,0.388671875,-0.943359375,0.2722618450341332,0.12830659433337233,13.959428787231445,3.7201835220295765,360,0,51.931636951203735,10.254053620105257,19.74529250780256,0.012512768031737216,0.0024706826486893224,4.16796875,,
76.61089000000007,1495,,,,-0.09375,-0.509765625,-0.82421875,0.27221565775837797,0.12481732347371617,13.962285995483398,3.7319003189045765,360,0,52.1058595591814,10.252314517057595,19.67593396173247,0.01217455075788473,0.002395456567258999,4.17578125,,
76.63480000000004,1495,,,,-0.0859375,0.37890625,-1.09765625,0.2722449096996896,0.12411386854599096,13.960000038146973,3.7252049246746877,360,0,52.00386089056393,10.253416292642562,19.716644335734383,0.012104635665192884,0.002386627962242537,4.171875,,
76.65749,1494,,,,0.0859375,0.189453125,-0.857421875,0.2722402909721141,0.1244387123820424,13.96342945098877,3.71850981649941,360,0,51.923149485498705,10.253242353124444,19.74695767634051,0.01213652307205267,0.0023965940744175413,4.181640625,,
76.68020500000002,1493,,,,0.421875,-0.623046875,-0.5625,0.2721886296488619,0.12401865569749311,13.96150016784668,3.693088429256139,360,0,51.56105472493221,10.251296662241351,19.881859897804542,0.01209785062159908,0.002405277711232005,4.193359375,,
