Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
36.83622499999963,1140,,,,-0.07421875,-0.021484375,-0.984375,-0.000010605967025272549,0.013494461010041,16.00057029724121,0.030229419509304453,0,0,0.48368795190342084,0,0,0,0,0.36328125,,
36.86188999999966,1140,,,,-0.07421875,0.0234375,-1.0546875,0.00006380686613591388,0.012517689199569037,16,0.03190324795356183,0,0,0.5104519672569893,0,0,0,0,0.35546875,,
36.88425999999978,1139,,,,-0.01171875,-0.103515625,-0.97265625,-0.000023777893814723942,0.01193072999235882,16,0.044038502498326595,0,0,0.7046160399732255,0,0,0,0,0.34765625,,
36.90640499999933,1138,,,,-0.0625,0.001953125,-1,-0.00009442731932178139,0.010345716102659474,16.001501083374023,0.03671550445145159,0,0,0.5875031842565264,0,0,0,0,0.33984375,,
36.92895499999914,1137,,,,-0.046875,0.0390625,-1.029296875,-0.000041397484195418654,0.009495521373131697,15.999428749084473,0.030229419509304453,0,0,0.4836534435653007,0,0,0,0,0.330078125,,
36.95062499999907,1137,,,,-0.03125,-0.015625,-1.009765625,0.00002651491756318137,0.009076584839741199,16.000499725341797,0.03232170562332659,0,0,0.5171634419486155,0,0,0,0,0.32421875,,
36.97340499999933,1136,,,,-0.0625,0.04296875,-1.04296875,0.00016969547240436078,0.008302560389011695,15.998286247253418,0.04194621861910611,0,0,0.6710676124583305,0,0,0,0,0.31640625,,
36.99675499999989,1135,,,,-0.07421875,0.06640625,-1.0390625,0.00014591757858963683,0.007612547275192051,16,0.036924733286333965,0,0,0.5907957325813434,0,0,0,0,0.30859375,,
37.02115499999933,1134,,,,-0.0625,-0.021484375,-1.0078125,0.00010605967025272548,0.007612547275192051,15.99850082397461,0.02939250640457659,0,0,0.47023603793229757,0,0,0,0,0.30078125,,
37.043469999999736,1134,,,,-0.048828125,-0.0078125,-1.005859375,0.000018132782333530486,0.007167847265149197,16.000999450683594,0.03818010406082659,0,0,0.6109198241043288,0,0,0,0,0.29296875,,
37.067290000000035,1133,,,,0.0859375,-0.162109375,-0.96875,-0.00005422728301631287,0.007053591846951787,15.996572494506836,0.040272387940047075,0,0,0.6442201732098658,0,0,0,0,0.2890625,,
37.09142999999877,1132,,,,0.44921875,-0.294921875,-0.97265625,0.000038489396462682634,0.0063008502682394465,15.999500274658203,0.03525090484207659,0,0,0.5639968617027545,0,0,0,0,0.3046875,,
37.11359499999974,1131,,,,-0.078125,0.0390625,-1.033203125,-0.00005542473090626299,0.005879673432531353,15.999000549316406,0.04110930327957659,0,0,0.6577077657519607,0,0,0,0,0.3046875,,
37.13579499999992,1131,,,,-0.0625,0.01171875,-1.021484375,-0.0000552536669219844,0.005404729341200948,16.001142501831055,0.03859856173059135,0,0,0.6176210866169148,0,0,0,0,0.296875,,
37.157439999999475,1130,,,,-0.01171875,-0.005859375,-1.03125,0.00013377203570585696,0.005311756795020705,15.998857498168945,0.03525090484207659,0,0,0.563974203249897,0,0,0,0,0.2890625,,
37.18175499999896,1129,,,,-0.015625,0,-1.0390625,0.00009374306338466705,0.004312581961372778,15.999428749084473,0.045293875507620866,0,0,0.7246761339540824,0,0,0,0,0.28125,,
37.2065,1128,,,,-0.0625,-0.013671875,-1.013671875,-0.0001351405475800857,0.00435290740308951,16.000499725341797,0.04110930327957659,0,0,0.6577693958338579,0,0,0,0,0.2734375,,
37.22852999999933,1128,,,,-0.0234375,-0.04296875,-1.017578125,-0.00006380686613591388,0.004618383227724666,15.999500274658203,0.03964470367020159,0,0,0.6342954472601334,0,0,0,0,0.265625,,
37.251,1127,,,,-0.046875,-0.01171875,-0.9765625,0.00004020003630546853,0.004215128810557341,15.999500274658203,0.04110930327957659,0,0,0.6577283091125931,0,0,0,0,0.259765625,,
37.27342499999888,1126,,,,-0.048828125,0.0078125,-1.037109375,0.0001168367012622766,0.0037917116725316503,16,0.036924733286333965,0,0,0.5907957325813434,0,0,0,0,0.25390625,,
37.295639999999665,1125,,,,-0.0625,0.013671875,-1.048828125,0.00008587412010785193,0.003550879173390053,16.00057029724121,0.04194621861910611,0,0,0.6711634197184554,0,0,0,0,0.248046875,,
37.3184299999997,1125,,,,-0.048828125,-0.009765625,-1.044921875,-0.0000439634439595975,0.003279802592960907,15.998857498168945,0.05031535860559135,0,0,0.8049882523001246,0,0,0,0,0.2421875,,
37.341704999999145,1124,,,,-0.048828125,-0.0078125,-1.013671875,0.000003934471638407558,0.0036158479406003447,15.99850082397461,0.02939250640457659,0,0,0.47023603793229757,0,0,0,0,0.236328125,,
37.36452999999933,1123,,,,-0.0625,0.01953125,-1.025390625,-0.000031988965060096235,0.00341534088317548,15.999000549316406,0.04110930327957659,0,0,0.6577077657519607,0,0,0,0,0.23046875,,
37.386389999999665,1122,,,,-0.0625,-0.017578125,-1.0078125,-0.00006192516230884939,0.0024329683169095253,15.999428749084473,0.045293875507620866,0,0,0.7246761339540824,0,0,0,0,0.224609375,,
37.40737999999896,1122,,,,-0.0625,0.013671875,-1.033203125,0.000039344716384075584,0.00276453305991377,16.001333236694336,0.04892050268611103,0,0,0.7827932655870629,0,0,0,0,0.220703125,,
37.429294999999925,1121,,,,-0.0625,-0.00390625,-1.03125,-0.00002018555014487356,0.0029639199661798364,16.001998901367188,0.03818010406082659,0,0,0.610957983235432,0,0,0,0,0.21484375,,
37.45227499999944,1120,,,,-0.0625,0.013671875,-1.04296875,0.00017106398427858949,0.0029639199661798364,16.0017147064209,0.04194621861910611,0,0,0.6712114233560963,0,0,0,0,0.2109375,,
37.47537999999989,1120,,,,-0.0625,-0.00390625,-1.03125,0.00008741369596635923,0.0027029247461798733,16.000499725341797,0.03085710601395159,0,0,0.4937291163010751,0,0,0,0,0.20703125,,
37.49961999999918,1119,,,,-0.03125,-0.03125,-1.0390625,0.00009955923885013908,0.0022436627710726424,16.0017147064209,0.025207936411333967,0,0,0.4033702067917656,0,0,0,0,0.201171875,,
37.52241499999911,1118,,,,-0.048828125,-0.02734375,-1.0390625,-0.00004413450794387609,0.002043155713647778,16.002500534057617,0.027927906795201587,0,0,0.44691634340532477,0,0,0,0,0.197265625,,
